District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Chyle,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Semen Analysis,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Bence John's Protein,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Specific gravity,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Others,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Stool Test,257
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Occult blood,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Reducing sugar,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Urine test,628
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bile salts,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bile Pigments,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Urobili nogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Porpho bilinogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Acetone,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chyle,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Semen Analysis,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bence John's Protein,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Specific gravity,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Others,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Stool Test,1237
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Occult blood,35
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reducing sugar,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Urine test,2932
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Bile salts,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Bile Pigments,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Urobili nogen,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Porpho bilinogen,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Acetone,4
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Chyle,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Semen Analysis,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Bence John's Protein,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Specific gravity,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Others,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Stool Test,587
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Occult blood,34
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reducing sugar,319
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Urine test,2466
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bile salts,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bile Pigments,17
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Urobili nogen,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Porpho bilinogen,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Acetone,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Chyle,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Semen Analysis,3
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bence John's Protein,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Specific gravity,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Others,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Stool Test,1160
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Occult blood,132
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reducing sugar,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urine test,4675
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile salts,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile Pigments,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urobili nogen,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Porpho bilinogen,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acetone,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chyle,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Semen Analysis,37
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bence John's Protein,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Specific gravity,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Stool Test,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Occult blood,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reducing sugar,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urine test,3
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile salts,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile Pigments,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urobili nogen,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Porpho bilinogen,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acetone,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chyle,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Semen Analysis,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bence John's Protein,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Specific gravity,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Stool Test,1262
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Occult blood,84
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reducing sugar,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urine test,2973
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile salts,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bile Pigments,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Urobili nogen,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Porpho bilinogen,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acetone,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chyle,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Semen Analysis,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Bence John's Protein,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Specific gravity,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Stool Test,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Occult blood,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reducing sugar,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urine test,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bile salts,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bile Pigments,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urobili nogen,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Porpho bilinogen,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Acetone,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chyle,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Semen Analysis,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bence John's Protein,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Specific gravity,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Stool Test,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Occult blood,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reducing sugar,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urine test,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bile salts,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bile Pigments,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urobili nogen,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Porpho bilinogen,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Acetone,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chyle,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Semen Analysis,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bence John's Protein,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Specific gravity,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Stool Test,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Occult blood,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reducing sugar,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Urine test,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Bile salts,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Bile Pigments,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Urobili nogen,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Porpho bilinogen,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Acetone,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Chyle,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Semen Analysis,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Bence John's Protein,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Specific gravity,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Stool Test,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Occult blood,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Reducing sugar,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Urine test,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Bile salts,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Bile Pigments,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Urobili nogen,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Porpho bilinogen,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Acetone,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Chyle,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Semen Analysis,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Bence John's Protein,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Specific gravity,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Stool Test,870
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Occult blood,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Reducing sugar,43
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Urine test,7085
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bile salts,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bile Pigments,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Urobili nogen,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Porpho bilinogen,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Acetone,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chyle,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Semen Analysis,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bence John's Protein,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Specific gravity,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Stool Test,529
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Occult blood,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Reducing sugar,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Urine test,841
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bile salts,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bile Pigments,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Urobili nogen,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Acetone,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Chyle,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Semen Analysis,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Specific gravity,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Others,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Stool Test,609
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Occult blood,3
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Reducing sugar,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Urine test,1479
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Bile salts,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Bile Pigments,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Urobili nogen,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Acetone,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Chyle,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Semen Analysis,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Specific gravity,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Others,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Stool Test,1450
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Occult blood,244
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Reducing sugar,4
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Urine test,1936
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Bile salts,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Bile Pigments,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Urobili nogen,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Porpho bilinogen,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Acetone,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Chyle,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Semen Analysis,33
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Bence John's Protein,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Specific gravity,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Others,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Stool Test,357
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Occult blood,3
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Reducing sugar,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Urine test,1440
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Bile salts,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Bile Pigments,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Urobili nogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Porpho bilinogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Acetone,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Chyle,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Semen Analysis,8
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Bence John's Protein,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Specific gravity,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Others,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,905
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,887
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Urine test,3056
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,16
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,1
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Acetone,8
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Chyle,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,13
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Others,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Urine test,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Acetone,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Chyle,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Others,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,2206
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,93
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,47
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Urine test,5167
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,11
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,8
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,3
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Acetone,114
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Chyle,11
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,48
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,2
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Others,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,12017
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,1646
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,778
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Urine test,39242
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,524
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,531
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,461
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,1
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Acetone,603
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Chyle,7
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,295
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,33
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,581
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Others,17
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,305
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,18
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,33
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Urine test,1292
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Acetone,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Chyle,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,29
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Others,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Stool Test,269
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Occult blood,3
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Reducing sugar,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Urine test,545
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Bile salts,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Bile Pigments,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Urobili nogen,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Porpho bilinogen,12
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Acetone,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Chyle,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Semen Analysis,1
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Bence John's Protein,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Specific gravity,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Others,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Stool Test,1184
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Occult blood,151
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Reducing sugar,711
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Urine test,3409
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Bile salts,16
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Bile Pigments,1
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Urobili nogen,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Acetone,1
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Chyle,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Semen Analysis,149
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Specific gravity,194
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Others,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Stool Test,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Occult blood,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Reducing sugar,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Urine test,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Bile salts,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Bile Pigments,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Urobili nogen,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Porpho bilinogen,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Acetone,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Chyle,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Semen Analysis,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Bence John's Protein,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Specific gravity,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Others,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Stool Test,595
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Occult blood,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Reducing sugar,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Urine test,728
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Bile salts,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Bile Pigments,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Urobili nogen,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Porpho bilinogen,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Acetone,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Chyle,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Semen Analysis,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Bence John's Protein,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Specific gravity,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Others,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Stool Test,78
Bara,Narayani,Terai,Central,2068/69,2011/12,Occult blood,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Reducing sugar,57
Bara,Narayani,Terai,Central,2068/69,2011/12,Urine test,802
Bara,Narayani,Terai,Central,2068/69,2011/12,Bile salts,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Bile Pigments,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Urobili nogen,8
Bara,Narayani,Terai,Central,2068/69,2011/12,Porpho bilinogen,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Acetone,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Chyle,0
