District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,1
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,1
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,2
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,1
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,1
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,2
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,5
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,5
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,5
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,1
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,1
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,1
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,1
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,2
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,2
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,2
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,2
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,2
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,1
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,1
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,2
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
